"","id_proyecto","nombre_del_proyecto","nombre_ocad","region","departamento","sector_suifp","programa","subprograma","avance_fisico","avance_financiero","estado_detalle","estado_general","anno","valor_sgr","valor_nación","valor_otros","total_proyecto","pctg_sgr"
"168","id_290044","MEJORAMIENTO DE VÍAS TERCIARIAS MEDIANTE EL USO DE PLACA HUELLA EN EL MUNICIPIO DE CURITÍ, DEPARTAMENTO DE  SANTANDER","Santander - Curiti","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,98.3,"Cerrado","Terminado",2017,159688,0,66667,226355,70.5
"169","id_334848","CONSTRUCCIÓN DE PLACA HUELLAS EN LAS VEREDAS SANTO DOMINGO DEL RAMO Y EL LÍBANO DEL MUNICIPIO DE  EL CARMEN DE CHUCURÍ","Santander - El Carmen De Chucuri","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,100,"Cerrado","Terminado",2017,88500,0,0,88500,100
"170","id_373304","MEJORAMIENTO DE VÍAS TERCIARIAS MEDIANTE EL USO DE PLACA HUELLA EN  EL CARMEN DE CHUCURÍ, SANTANDER","Santander - El Carmen De Chucuri","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.74,"Cerrado","Terminado",2017,529381,0,0,529381,100
"171","id_845776","CONSTRUCCIÓN  DE VÍAS EN PAVIMENTO RÍGIDO EN EL CORREGIMIENTO DE SANTO DOMINGO DEL RAMO, MUNICIPIO DE  EL CARMEN DE CHUCURÍ","Santander - El Carmen De Chucuri","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,100,"Cerrado","Terminado",2019,275197,0,0,275197,100
"172","id_999367","CONSTRUCCIÓN DE PAVIMENTO ADOQUINADO EN EL CASERÍO EL CENTENARIO EN EL MUNICIPIO DE  EL CARMEN DE CHUCURÍ, SANTANDER","Santander - El Carmen De Chucuri","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,100,"Cerrado","Terminado",2019,93744,0,0,93744,100
"173","id_373384","CONSTRUCCIÓN DE PLACA HUELLA VEHICULAR Y UNA ALCANTARILLA EN LA VEREDA EL BOQUERON EN EL MUNICIPIO DE GALÁN DEPARTAMENTO DE SANTANDER.  GALÁN","Santander - Galan","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.87,"Cerrado","Terminado",2017,75055,0,0,75055,100
"174","id_502936","MEJORAMIENTO VÍAS TERCIARIAS DE LA VEREDA QUITASOL SECTORES QUITASOL, SIRENA Y LA EMPALIZADA DEL MUNICIPIO DE GUADALUPE  SANTANDER","Santander - Guadalupe","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,100,"Cerrado","Terminado",2018,188096,0,0,188096,100
"175","id_499876","MEJORAMIENTO DE VIAS TERCIARIAS, CONSISTENTE EN LA CONSTRUCCIÓN DE LA PLACA HUELLAS EN CONCRETO REFORZADO EN LAS VÍAS:SAN JAVIER 2+900; QUEBRADA LA BORBONA 2+000; AGUA FRIA 2+200; LAS FLORES 3+100 Y MORARIO 4+700 EN EL MUNICIPIO DE  GUAPOTÁ","Santander - Guapota","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.91,"Cerrado","Terminado",2018,100667,0,5000,105667,95.3
"176","id_1029289","MEJORAMIENTO DE VÍAS TERCIARIAS CONSISTENTE EN LA CONSTRUCCIÓN DE PLACA HUELLAS EN CONCRETO REFORZADO EN LA VEREDA CABRAS - SECTOR SAN ROQUE K5+920 DEL MUNICIPIO DE   GUAPOTÁ","Santander - Guapota","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.09,"Cerrado","Terminado",2019,47061,0,0,47061,100
"177","id_527400","MEJORAMIENTO  DE LAS VÍAS RURALES QUE CONDUCEN A LAS VEREDAS BRAVO PAEZ Y AGUA FRIA, MEDIANTE LA CONSTRUCCIÓN DE PLACA HUELLA EN EL MUNICIPIO DE JESÚS MARÍA -   SANTANDER","Santander - Jesus Maria","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.97,"Cerrado","Terminado",2018,80667,0,52516,133182,60.6
"178","id_592352","MEJORAMIENTO Y CONSERVACIÓN DE LA VÍA ALTERNA PANACHI VEREDA TABACAL Y ALTOS DE LA FUENTE DEL MUNICIPIO DE LOS SANTOS, DEPARTAMENTO DE    SANTANDER","Santander - Los Santos","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,97.45,"Cerrado","Terminado",2018,67510,0,260833,328343,20.6
"179","id_499103","CONSTRUCCIÓN PLACA HUELLA EN CONCRETO RIGIDO DE 3.000 PSI  Y DOS BOX COULVERT EN LA VEREDA CENTRO DEL MUNICIPIO DE PALMAR SANTANDER","Santander - Palmar","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,98.21,"Cerrado","Terminado",2018,36109,0,19282,55391,65.2
"180","id_508993","CONSTRUCCIÓN DE PLACA HUELLAS EN CONCRETO RIGIDO Y OBRAS DE ARTE EN SECTORES CRITICOS  DE LAS VIAS RURALES DEL MUNICIPIO DE  PALMAS DEL SOCORRO","Santander - Palmas Del Socorro","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",99.99,99.91,"Cerrado","Terminado",2018,151241,0,0,151241,100
"181","id_336654","MEJORAMIENTO DE LA VIA DE LA VEREDA EL BOSQUE EN EL MUNICIPIO DE PINCHOTE-SANTANDER  PINCHOTE","Santander - Pinchote","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.89,"Cerrado","Terminado",2017,104184,0,0,104184,100
"182","id_525217","MEJORAMIENTO DE VÌAS TERCIARIAS EN PAVIMENTOS CON PLACA HUELLAS PARA LAS VEREDAS EL ALTO, GARCES Y PIEDRA DEL SOL DEL MUNICIPIO DE  PINCHOTE, SANTANDER","Santander - Pinchote","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.98,"Cerrado","Terminado",2018,178064,0,0,178064,100
"183","id_276911","CONSTRUCCIÓN DE PLACAS HUELLAS EN CONCRETO PARA DIFERENTES VEREDAS DEL MUNICIPIO DE RIONEGRO, SANTANDER  RIONEGRO","Santander - Rionegro","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.72,"Cerrado","Terminado",2017,354452,0,0,354452,100
"184","id_276916","MEJORAMIENTO MANTENIMIENTO Y CONSERVACIÓN DE VÍAS EN LOS SECTORES, LLANO DE PALMAS, EL TAMBOR, LA TIGRA, LAGUNA DE ORIENTE, SAN ISIDRO BRISAS, BOQUERON, DIAMANTE Y CARPINTEROS EN EL MUNICIPIO DE RIONEGRO DEPARTAMENTO DE SANTANDER.  RIONEGRO","Santander - Rionegro","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,100.08,"Cerrado","Terminado",2017,393569,0,0,393569,100
"185","id_339843","CONSTRUCCIÓN DE PLACA HUELLA EN LOS SECTORES CHAPALA, GUARIAGUA, Y SAN JOSE DEL MUNICIPIO DE   SAN GIL","Santander - San Gil","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.99,"Cerrado","Terminado",2017,224071,0,0,224071,100
"186","id_1016871","MEJORAMIENTO CON PLACA HUELLA DE VÍAS TERCIARIAS DE LA VEREDA SAN CAYETANO DEL MUNICIPIO DE  SAN JOAQUÍN","Santander - San Joaquin","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,97.84,"Cerrado","Terminado",2019,167263,0,0,167263,100
"187","id_336953","CONSTRUCCIÓN DE PLACA HUELLAS EN LAS VÍAS TERCIARIAS DE 10 VEREDAS DEL MUNICIPIO DE  SAN VICENTE DE CHUCURÍ","Santander - San Vicente De Chucuri","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",89.87,84.75,"Cerrado","Terminado",2017,666531,0,0,666531,100
"188","id_352258","CONSTRUCCIÓN DE DOS BOX CULVERT EN LA VEREDA PALESTINA DEL MUNICIPIO DE  SAN VICENTE DE CHUCURÍ","Santander - San Vicente De Chucuri","Centro Oriente","Santander","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.57,"Cerrado","Terminado",2017,83482,0,0,83482,100
"189","id_791081","MEJORAMIENTO EN CONCRETO RÍGIDO DE LA CALLE CENTRAL EN EL CORREGIMIENTO DE EL SITIO DEL MUNICIPIO DE   EL ROBLE, SUCRE","Sucre - El Roble","Caribe","Sucre","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.98,"Cerrado","Terminado",2018,210939,0,0,210939,100
"190","id_277980","MEJORAMIENTO DE LA VIA QUE CONDUCE DE PAJARITO, LAS  ALIAS Y PAISAJE, LA VICTORIA DEL MUNICIPIO DE LA UNIÓN DE SUCRE  LA UNIÓN","Sucre - La Union","Caribe","Sucre","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.98,"Cerrado","Terminado",2017,345370,0,68000,413370,83.5
"191","id_705721","MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE EL USO DE PLACA HUELLA EN EL MUNICIPIO DE   LA UNIÓN, SUCRE","Sucre - La Union","Caribe","Sucre","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,97.56,"Cerrado","Terminado",2018,169777,0,0,169777,100
"192","id_242961","CONSTRUCCIÓN DE PLACA HUELLA EN LOS PUNTOS IDENTIFICADOS COMO CRITICOS PARA LA MOVILIDAD EN LA VIA DE ACCESO DE LA VEREDA TRIUNFO EN ZONA RURAL DE LOS PALMITOS, SUCRE, CARIBE","Sucre - Los Palmitos","Caribe","Sucre","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",88.49,98.76,"Cerrado","Terminado",2016,119204,0,0,119204,100
"193","id_340006","CONSTRUCCIÓN DE PLACA HUELLA EN CONCRETO RÍGIDO DE 3000 PSI EN LA VÍA QUE COMUNICA A LA VEREDA LOS MUÑECOS EN EL MUNICIPIO DE  LOS PALMITOS","Sucre - Los Palmitos","Caribe","Sucre","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.95,"Cerrado","Terminado",2017,87873,0,0,87873,100
"194","id_352779","MEJORAMIENTO MANTENIMIENTO Y CONSERVACIÓN DE LA VÍA TRES ESQUINAS - EL PITAL, MUNICIPIO DE   SAN MARCOS","Sucre - San Marcos","Caribe","Sucre","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.93,"Cerrado","Terminado",2017,1162151,0,0,1162151,100
"195","id_352785","MEJORAMIENTO MANTENIMIENTO Y CONSERVACIÓN DE LA VÍA QUE INTERCEPTA EL SECTOR SAN MARCOS - EL LLANO CON EL CORREGIMIENTO EL LIMÓN HASTA LA VEREDA BOCA PUERTA EN EL MUNICIPIO DE   SAN MARCOS","Sucre - San Marcos","Caribe","Sucre","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.95,"Cerrado","Terminado",2017,954734,0,0,954734,100
"196","id_1007556","CONSTRUCCIÓN DE PLACA HUELLA EN VIAS TERCIARIAS DEL MUNICIPIO DE CAJAMARCA TOLIMA EN LAS VEREDAS PAN DE AZUCAR Y EL CEDRAL   CAJAMARCA","Departamento De Tolima","Centro Sur","Tolima","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.86,"Cerrado","Terminado",2019,436629,0,0,436629,100
"197","id_376420","MEJORAMIENTO DE VÍAS TERCIARIAS MEDIANTE EL USO DE PLACA HUELLA EN EL MUNICIPIO DE   PLANADAS","Tolima - Planadas","Centro Sur","Tolima","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.87,"Cerrado","Terminado",2017,878725,0,0,878725,100
"198","id_376418","MEJORAMIENTO VIAL MEDIANTE LA CONSTRUCCIÓN DE LA PLACA HUELLA PARA LA VÍA QUE COMUNICA EL CASCO URBANO CON EL CEMENTERIO DEL MUNICIPIO DE  PLANADAS","Tolima - Planadas","Centro Sur","Tolima","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.87,"Cerrado","Terminado",2017,99962,0,0,99962,100
"199","id_276063","MEJORAMIENTO DE VÍAS TERCIARIAS MEDIANTE EL USO DE PLACA HUELLA EN EL MUNICIPIO DE PURIFICACION, TOLIMA","Tolima - Purificacion","Centro Sur","Tolima","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",99.83,99.87,"Cerrado","Terminado",2016,453401,0,0,453401,100
"200","id_338606","MEJORAMIENTO DE LA VIA CON PLACA HUELLA VEREDA REMOLINO - SABANETA DEL MUNICIPIO DE PURIFICACIÓN TOLIMA  PURIFICACIÓN","Tolima - Purificacion","Centro Sur","Tolima","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.98,"Cerrado","Terminado",2017,690131,0,0,690131,100
"201","id_313376","MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE EL USO DE PLACA HUELLA ENTRE LAS VEREDAS TIGRE Y CONSUELO DEL MUNICIPIO DE PURIFICACIÓN TOLIMA  PURIFICACIÓN","Tolima - Purificacion","Centro Sur","Tolima","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,100,"Cerrado","Terminado",2017,483749,0,0,483749,100
"202","id_380975","PAVIMENTACIÓN  Y REPOSICION DE ALCANTARILLADO, EN LA CARRERA 7 ENTRE LA CALLE 6C Y EL PUENTE SOBRE EL RIO AMBICHINTE, EN EL BARRIO COREA DEL CORREGIMIENTO  BORRERO AYERBE DEL MUNICIPIO  DAGUA","Valle Del Cauca - Dagua","Pacifico","Valle Del Cauca","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.93,"Cerrado","Terminado",2017,154625,0,0,154625,100
"203","id_508326","MEJORAMIENTO DE VÍAS URBANAS EN EL BARRIO PANAMERICANO DEL CENTRO POBLADO DE BORRERO AYERBE DEL MUNICIPIO DE DAGUA  VALLE DEL CAUCA","Valle Del Cauca - Dagua","Pacifico","Valle Del Cauca","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,100,"Cerrado","Terminado",2018,140861,0,0,140861,100
"204","id_381414","CONSTRUCCIÓN DE PAVIMENTO EN CONCRETO RÍGIDO EN EL CORREGIMIENTO SAN ANTONIO DE LOS CABALLEROS DEL MUNICIPIO DE   FLORIDA","Valle Del Cauca - Florida","Pacifico","Valle Del Cauca","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,100,"Cerrado","Terminado",2018,312602,0,0,312602,100
"205","id_288424","CONSTRUCCIÓN PLACA HUELLA. VIA VEREDA PARRAGA CORREGIMIENTO DE PAVAS Y OBRAS COMPLEMENTARIAS EN ELMUNICIPIO DE  LA CUMBRE","Valle Del Cauca - La Cumbre","Pacifico","Valle Del Cauca","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.98,"Cerrado","Terminado",2017,76647,0,0,76647,100
"206","id_1028891","CONSTRUCCIÓN DE PLACA HUELLA EN LA VEREDA LA MONTAÑA MUNICIPIO DE   ULLOA","Valle Del Cauca - Ulloa","Pacifico","Valle Del Cauca","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.04,"Cerrado","Terminado",2019,77157,0,0,77157,100
"207","id_1016229","PAVIMENTACIÓN DE LA VIA QUE VA PARALELA A LA PLAZA DE FERIAS EN EL CORREGIMIENTO DEL BALSAL MUNICIPIO DE   VERSALLES","Valle Del Cauca - Versalles","Pacifico","Valle Del Cauca","Transporte","Infraestructura Red Vial Regional","Red Vial Terciaria",100,99.98,"Cerrado","Terminado",2019,30235,0,0,30235,100
